🔄 IBKR LIVE SYNC STARTED
📊 Symbols: XAUUSD, AAPL, NVDA, TSLA, SPY
⏱️  Update interval: 60 seconds

⏰ 18:33:44 - Syncing IBKR prices... /Users/anubhavarya/star/star-dashboard/ibkr_sync.py:56: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "updated_at": datetime.utcnow().isoformat()
/Users/anubhavarya/star/star-dashboard/ibkr_sync.py:78: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "last_updated": datetime.utcnow().isoformat()
✅ Updated 10 positions | Gold: $4453.34
⏰ 10:04:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.21
⏰ 10:05:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.91
⏰ 10:06:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.95
⏰ 10:07:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.20
⏰ 10:08:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.89
⏰ 10:09:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.35
⏰ 10:10:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.78
⏰ 10:11:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.79
⏰ 10:12:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.46
⏰ 10:13:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.22
⏰ 10:14:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.35
⏰ 10:15:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.88
⏰ 10:16:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.03
⏰ 10:17:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.39
⏰ 10:18:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.14
⏰ 10:19:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.63
⏰ 10:20:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.64
⏰ 10:21:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.24
⏰ 10:22:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.81
⏰ 10:23:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.24
⏰ 10:24:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.51
⏰ 10:25:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.49
⏰ 10:26:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.90
⏰ 10:27:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.02
⏰ 10:28:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.72
⏰ 10:29:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.16
⏰ 10:31:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.93
⏰ 10:32:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.02
⏰ 10:33:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.53
⏰ 10:34:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.29
⏰ 10:35:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.14
⏰ 10:36:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.48
⏰ 10:37:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.57
⏰ 10:38:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.41
⏰ 10:39:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.08
⏰ 10:40:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.00
⏰ 10:41:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.59
⏰ 10:42:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.48
⏰ 10:43:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.86
⏰ 10:44:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.81
⏰ 10:45:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.65
⏰ 10:46:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.61
⏰ 10:47:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.41
⏰ 10:48:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.84
⏰ 10:49:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.15
⏰ 10:50:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.64
⏰ 10:51:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.17
⏰ 10:52:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.36
⏰ 10:53:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.89
⏰ 10:54:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.74
⏰ 10:55:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.80
⏰ 10:56:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.59
⏰ 10:57:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.06
⏰ 10:58:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.54
⏰ 10:59:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.67
⏰ 11:00:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.01
⏰ 11:01:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.64
⏰ 11:02:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.31
⏰ 11:03:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.24
⏰ 11:04:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.44
⏰ 11:05:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.27
⏰ 11:06:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.03
⏰ 11:07:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.19
⏰ 11:08:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.18
⏰ 11:10:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.62
⏰ 11:11:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.89
⏰ 11:12:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.35
⏰ 11:13:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.51
⏰ 11:14:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.58
⏰ 11:15:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.95
⏰ 11:16:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.03
⏰ 11:17:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.82
⏰ 11:18:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.61
⏰ 11:19:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.40
⏰ 11:20:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.11
⏰ 11:21:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.23
⏰ 11:22:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.87
⏰ 11:23:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.21
⏰ 11:24:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.42
⏰ 11:25:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.34
⏰ 11:26:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.76
⏰ 11:27:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.68
⏰ 11:28:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.18
⏰ 11:29:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.11
⏰ 11:30:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.74
⏰ 11:31:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.32
⏰ 11:32:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.56
⏰ 11:33:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.90
⏰ 11:34:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.28
⏰ 11:35:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.32
⏰ 11:36:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.50
⏰ 11:37:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.36
⏰ 11:38:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.05
⏰ 11:39:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.44
⏰ 11:40:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.28
⏰ 11:41:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.22
⏰ 11:42:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.02
⏰ 11:43:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.93
⏰ 11:44:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.95
⏰ 11:45:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.77
⏰ 11:46:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.48
⏰ 11:48:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.48
⏰ 11:49:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.68
⏰ 11:50:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.94
⏰ 11:51:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.73
⏰ 11:52:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.30
⏰ 11:53:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.04
⏰ 11:54:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.68
⏰ 11:55:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.94
⏰ 11:56:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.87
⏰ 11:57:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.36
⏰ 11:58:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.80
⏰ 11:59:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.10
⏰ 12:00:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.20
⏰ 12:01:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.32
⏰ 12:02:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.57
⏰ 12:03:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.05
⏰ 12:04:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.62
⏰ 12:05:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.99
⏰ 12:06:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.28
⏰ 12:07:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.80
⏰ 12:08:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.02
⏰ 12:09:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.75
⏰ 12:10:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.47
⏰ 12:11:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.55
⏰ 12:12:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.38
⏰ 12:13:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.82
⏰ 12:14:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.66
⏰ 12:15:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.17
⏰ 12:16:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.64
⏰ 12:17:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.64
⏰ 12:18:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.36
⏰ 12:19:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.51
⏰ 12:20:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.20
⏰ 12:21:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.48
⏰ 12:22:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.17
⏰ 12:23:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.70
⏰ 12:24:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.76
⏰ 12:26:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.63
⏰ 12:27:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.37
⏰ 12:28:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.26
⏰ 12:29:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.15
⏰ 12:30:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.68
⏰ 12:31:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.19
⏰ 12:32:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.80
⏰ 12:33:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.71
⏰ 12:34:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.57
⏰ 12:35:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.85
⏰ 12:36:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.35
⏰ 12:37:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.05
⏰ 12:38:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.81
⏰ 12:39:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.17
⏰ 12:40:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.20
⏰ 12:41:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.51
⏰ 12:42:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.94
⏰ 12:43:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.41
⏰ 12:44:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.72
⏰ 12:45:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.35
⏰ 12:46:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.25
⏰ 12:47:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.57
⏰ 12:48:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.18
⏰ 12:49:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.66
⏰ 12:50:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.91
⏰ 12:51:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.95
⏰ 12:52:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.56
⏰ 12:53:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.37
⏰ 12:54:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.39
⏰ 12:55:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.26
⏰ 12:56:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.81
⏰ 12:57:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.38
⏰ 12:58:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.20
⏰ 12:59:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.88
⏰ 13:00:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.77
⏰ 13:01:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.91
⏰ 13:02:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.06
⏰ 13:03:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.97
⏰ 13:05:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.47
⏰ 13:06:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.77
⏰ 13:07:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.87
⏰ 13:08:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.29
⏰ 13:09:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.40
⏰ 13:10:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.03
⏰ 13:11:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.38
⏰ 13:12:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.55
⏰ 13:13:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.22
⏰ 13:14:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.00
⏰ 13:15:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.12
⏰ 13:16:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.80
⏰ 13:17:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.57
⏰ 13:18:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.32
⏰ 13:19:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.37
⏰ 13:20:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.92
⏰ 13:21:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.08
⏰ 13:22:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.32
⏰ 13:23:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.58
⏰ 13:24:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.20
⏰ 13:25:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.92
⏰ 13:26:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.08
⏰ 13:27:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.23
⏰ 13:28:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.47
⏰ 13:29:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.40
⏰ 13:30:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.20
⏰ 13:31:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.63
⏰ 13:32:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.11
⏰ 13:33:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.88
⏰ 13:34:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.02
⏰ 13:35:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.64
⏰ 13:36:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.34
⏰ 13:37:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.93
⏰ 13:38:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.12
⏰ 13:39:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.52
⏰ 13:40:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.50
⏰ 13:41:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.16
⏰ 13:43:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.85
⏰ 13:44:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.26
⏰ 13:45:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.12
⏰ 13:46:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.62
⏰ 13:47:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.25
⏰ 13:48:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.75
⏰ 13:49:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.29
⏰ 13:50:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.45
⏰ 13:51:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.72
⏰ 13:52:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.86
⏰ 13:53:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.04
⏰ 13:54:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.36
⏰ 13:55:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.71
⏰ 13:56:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.89
⏰ 13:57:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.03
⏰ 13:58:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.23
⏰ 13:59:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.96
⏰ 14:00:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.20
⏰ 14:01:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.05
⏰ 14:02:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.61
⏰ 14:03:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.45
⏰ 14:04:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.83
⏰ 14:05:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.85
⏰ 14:06:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.91
⏰ 14:07:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.17
⏰ 14:08:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.67
⏰ 14:09:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.98
⏰ 14:10:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.03
⏰ 14:11:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.85
⏰ 14:12:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.09
⏰ 14:13:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.60
⏰ 14:14:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.48
⏰ 14:15:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.69
⏰ 14:16:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.44
⏰ 14:17:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.12
⏰ 14:18:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.06
⏰ 14:19:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.04
⏰ 14:20:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.91
⏰ 14:22:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.77
⏰ 14:23:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.61
⏰ 14:24:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.33
⏰ 14:25:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.59
⏰ 14:26:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.72
⏰ 14:27:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.54
⏰ 14:28:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.52
⏰ 14:29:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.29
⏰ 14:30:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.35
⏰ 14:31:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.02
⏰ 14:32:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.31
⏰ 14:33:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.51
⏰ 14:34:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.68
⏰ 14:35:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.90
⏰ 14:36:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.05
⏰ 14:37:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.02
⏰ 14:38:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.03
